Date,Product Name,Units Sold,Revenue,Inventory Level,Category,Region
2023-08-07,Winter Jacket,5,782.79,75,Apparel,East
2023-08-07,Coffee Table,9,1642.4,25,Furniture,Central
2023-08-07,Winter Jacket,4,599.14,83,Apparel,East
2023-08-07,Yoga Mat,8,276.98,110,Health,East
2023-08-07,Laptop Pro,1,1291.69,54,Electronics,East
2023-08-07,Laptop Pro,9,11127.22,62,Electronics,West
2023-08-08,Office Desk,6,2185.93,51,Furniture,West
2023-08-08,Laptop Pro,7,9086.93,79,Electronics,East
2023-08-08,Office Desk,8,2634.57,48,Furniture,East
2023-08-08,Coffee Table,7,1137.52,27,Furniture,Central
2023-08-08,Yoga Mat,3,109.31,96,Health,West
2023-08-08,Winter Jacket,7,1220.96,74,Apparel,South
2023-08-08,Winter Jacket,9,1300.28,81,Apparel,East
2023-08-08,Laptop Pro,7,7800.34,69,Electronics,North
2023-08-08,Laptop Pro,1,1104.96,54,Electronics,East
2023-08-08,SmartPhone X,8,5851.14,102,Electronics,East
2023-08-08,Wireless Earbuds,8,1138.39,169,Electronics,West
2023-08-08,SmartPhone X,2,1745.63,98,Electronics,Central
2023-08-08,Multivitamins,7,188.25,330,Health,North
2023-08-08,Office Desk,7,2561.42,53,Furniture,North
2023-08-08,SmartPhone X,4,2998.0,102,Electronics,West
2023-08-08,Designer Jeans,3,251.95,154,Apparel,North
2023-08-08,Winter Jacket,5,853.24,82,Apparel,North
2023-08-08,Coffee Table,2,376.4,36,Furniture,Central
2023-08-08,Wireless Earbuds,8,1238.25,154,Electronics,North
2023-08-08,Wireless Earbuds,9,1468.85,165,Electronics,East
2023-08-08,Ergonomic Chair,9,2462.63,58,Furniture,North
2023-08-08,Yoga Mat,9,295.81,99,Health,East
2023-08-09,Running Shoes,2,248.58,109,Apparel,South
2023-08-09,Running Shoes,4,517.23,135,Apparel,North
2023-08-09,Protein Powder,8,313.26,255,Health,West
2023-08-09,Designer Jeans,8,723.52,148,Apparel,Central
2023-08-09,Winter Jacket,4,646.76,84,Apparel,North
2023-08-09,SmartPhone X,5,4083.1,107,Electronics,North
2023-08-09,Multivitamins,2,48.64,325,Health,North
2023-08-09,Multivitamins,8,199.46,325,Health,Central
2023-08-09,Wireless Earbuds,1,140.86,177,Electronics,Central
2023-08-09,Running Shoes,4,436.27,116,Apparel,North
2023-08-09,Multivitamins,8,198.06,325,Health,Central
2023-08-09,Yoga Mat,6,225.84,91,Health,North
2023-08-09,Winter Jacket,9,1444.46,90,Apparel,South
2023-08-09,Yoga Mat,4,144.24,85,Health,Central
2023-08-09,Coffee Table,1,185.28,41,Furniture,West
2023-08-09,Ergonomic Chair,3,725.86,61,Furniture,West
2023-08-09,Wireless Earbuds,8,1304.29,156,Electronics,Central
2023-08-09,Protein Powder,8,335.34,244,Health,North
2023-08-09,Ergonomic Chair,3,714.08,61,Furniture,North
2023-08-09,Yoga Mat,1,32.32,90,Health,Central
2023-08-09,Coffee Table,2,367.01,45,Furniture,East
2023-08-09,Multivitamins,6,158.14,318,Health,South
2023-08-09,Office Desk,3,989.93,34,Furniture,Central
2023-08-09,Yoga Mat,4,148.24,94,Health,South
2023-08-09,Yoga Mat,2,70.03,87,Health,North
2023-08-09,Office Desk,9,3280.26,53,Furniture,South
2023-08-09,Designer Jeans,6,495.18,161,Apparel,North
2023-08-09,Office Desk,9,2840.55,49,Furniture,North
2023-08-09,Yoga Mat,6,210.38,93,Health,South
2023-08-10,Yoga Mat,5,182.25,85,Health,Central
2023-08-10,SmartPhone X,5,3756.94,110,Electronics,Central
2023-08-10,Yoga Mat,6,203.65,98,Health,East
2023-08-10,Running Shoes,5,551.63,133,Apparel,East
2023-08-10,Ergonomic Chair,5,1334.31,60,Furniture,West
2023-08-10,Laptop Pro,7,8665.25,64,Electronics,West
2023-08-10,Coffee Table,3,526.22,26,Furniture,Central
2023-08-10,Protein Powder,3,122.3,231,Health,Central
2023-08-10,Ergonomic Chair,9,2078.09,66,Furniture,South
2023-08-10,Designer Jeans,5,468.51,158,Apparel,East
2023-08-10,Office Desk,3,977.74,49,Furniture,South
2023-08-10,Office Desk,8,2924.33,38,Furniture,West
2023-08-10,Ergonomic Chair,2,463.47,63,Furniture,North
2023-08-10,Running Shoes,4,442.25,116,Apparel,Central
2023-08-10,Ergonomic Chair,6,1502.16,53,Furniture,North
2023-08-10,Running Shoes,9,994.99,126,Apparel,North
2023-08-10,Running Shoes,5,547.18,112,Apparel,North
2023-08-10,Office Desk,5,1767.13,44,Furniture,West
2023-08-10,Protein Powder,9,365.4,240,Health,North
2023-08-10,Wireless Earbuds,6,927.16,167,Electronics,East
2023-08-10,Office Desk,8,2998.58,29,Furniture,North
2023-08-10,Multivitamins,1,23.96,336,Health,North
2023-08-10,Multivitamins,6,160.66,313,Health,East
2023-08-10,Winter Jacket,7,1207.16,70,Apparel,West
2023-08-10,Winter Jacket,2,319.57,82,Apparel,North
2023-08-10,Ergonomic Chair,5,1151.12,49,Furniture,South
2023-08-10,Designer Jeans,5,468.79,151,Apparel,South
2023-08-11,Winter Jacket,3,490.19,70,Apparel,Central
2023-08-11,Running Shoes,8,929.19,132,Apparel,West
2023-08-11,Designer Jeans,8,720.94,175,Apparel,Central
2023-08-11,Coffee Table,9,1521.6,38,Furniture,North
2023-08-11,Multivitamins,8,194.74,331,Health,Central
2023-08-11,Running Shoes,2,245.86,124,Apparel,North
2023-08-11,Office Desk,7,2342.63,38,Furniture,South
2023-08-11,Laptop Pro,5,5764.93,71,Electronics,North
2023-08-11,Coffee Table,3,496.83,24,Furniture,West
2023-08-11,Yoga Mat,3,103.65,87,Health,Central
2023-08-11,Laptop Pro,4,4708.95,72,Electronics,South
2023-08-11,Yoga Mat,8,285.21,103,Health,Central
2023-08-11,Yoga Mat,3,108.04,85,Health,North
2023-08-11,Ergonomic Chair,2,523.16,70,Furniture,North
2023-08-11,Ergonomic Chair,2,533.45,66,Furniture,North
2023-08-11,Office Desk,8,2862.84,29,Furniture,North
2023-08-11,Laptop Pro,9,9862.92,70,Electronics,North
2023-08-11,Yoga Mat,3,114.57,103,Health,North
2023-08-11,Laptop Pro,8,9922.51,62,Electronics,Central
2023-08-11,Office Desk,7,2593.16,32,Furniture,West
2023-08-11,Multivitamins,6,144.0,314,Health,South
2023-08-11,SmartPhone X,7,5504.26,89,Electronics,Central
2023-08-11,Protein Powder,7,252.32,240,Health,North
2023-08-11,Protein Powder,8,306.81,256,Health,South
2023-08-11,Protein Powder,2,81.92,238,Health,North
2023-08-11,Protein Powder,2,72.96,254,Health,West
2023-08-11,Laptop Pro,2,2468.65,67,Electronics,Central
2023-08-11,Multivitamins,2,50.95,323,Health,East
2023-08-11,Designer Jeans,4,339.46,150,Apparel,North
2023-08-12,SmartPhone X,1,812.33,102,Electronics,East
2023-08-12,Yoga Mat,4,150.18,106,Health,Central
2023-08-12,Laptop Pro,3,3390.4,79,Electronics,Central
2023-08-12,Laptop Pro,7,7654.21,58,Electronics,North
2023-08-12,Wireless Earbuds,4,542.43,157,Electronics,North
2023-08-12,Designer Jeans,5,464.55,158,Apparel,South
2023-08-12,Ergonomic Chair,7,1687.0,61,Furniture,South
2023-08-12,Wireless Earbuds,2,310.81,165,Electronics,South
2023-08-12,Ergonomic Chair,3,810.88,55,Furniture,East
2023-08-12,Protein Powder,9,337.47,251,Health,North
2023-08-12,SmartPhone X,3,2572.2,110,Electronics,Central
2023-08-12,Winter Jacket,5,832.38,82,Apparel,Central
2023-08-12,Designer Jeans,2,192.71,165,Apparel,Central
2023-08-12,Running Shoes,3,377.58,109,Apparel,North
2023-08-12,Office Desk,2,710.77,51,Furniture,East
2023-08-12,Winter Jacket,6,939.02,90,Apparel,West
2023-08-13,Office Desk,1,361.79,54,Furniture,East
2023-08-13,Laptop Pro,8,10356.11,79,Electronics,North
2023-08-13,Coffee Table,4,693.64,34,Furniture,South
2023-08-13,Ergonomic Chair,4,1038.52,53,Furniture,North
2023-08-13,Protein Powder,5,215.15,254,Health,North
2023-08-13,Yoga Mat,8,302.74,110,Health,South
2023-08-13,Running Shoes,9,1026.81,113,Apparel,East
2023-08-13,Laptop Pro,5,5484.28,60,Electronics,East
2023-08-13,Running Shoes,9,1009.79,132,Apparel,East
2023-08-13,Laptop Pro,9,11525.1,60,Electronics,North
2023-08-13,Coffee Table,3,561.45,39,Furniture,South
2023-08-13,Laptop Pro,7,8507.66,71,Electronics,West
2023-08-14,Multivitamins,1,25.46,315,Health,South
2023-08-14,Protein Powder,7,301.11,228,Health,South
2023-08-14,Designer Jeans,2,174.85,166,Apparel,Central
2023-08-14,Yoga Mat,6,229.33,98,Health,North
2023-08-14,Laptop Pro,7,9029.96,75,Electronics,South
2023-08-14,Yoga Mat,4,131.42,93,Health,East
2023-08-14,Multivitamins,7,182.1,308,Health,Central
2023-08-14,Office Desk,4,1280.07,31,Furniture,West
2023-08-14,Coffee Table,5,816.11,24,Furniture,Central
2023-08-14,Laptop Pro,1,1191.83,53,Electronics,South
2023-08-14,Protein Powder,6,249.93,237,Health,Central
2023-08-14,Designer Jeans,1,81.04,159,Apparel,South
2023-08-14,SmartPhone X,6,4410.4,97,Electronics,East
2023-08-14,Coffee Table,6,1108.18,32,Furniture,East
2023-08-14,Laptop Pro,4,4386.23,58,Electronics,South
2023-08-14,Designer Jeans,4,342.66,175,Apparel,South
2023-08-14,Ergonomic Chair,8,2176.96,51,Furniture,South
2023-08-14,Office Desk,9,3031.04,33,Furniture,West
2023-08-14,Wireless Earbuds,1,158.18,154,Electronics,East
2023-08-14,Office Desk,1,316.62,57,Furniture,East
2023-08-14,Wireless Earbuds,1,160.98,162,Electronics,East
2023-08-14,Designer Jeans,4,354.41,154,Apparel,West
2023-08-14,Protein Powder,5,194.89,242,Health,Central
2023-08-15,Designer Jeans,7,578.21,152,Apparel,South
2023-08-15,Wireless Earbuds,6,818.74,161,Electronics,Central
2023-08-15,Multivitamins,2,47.21,325,Health,Central
2023-08-15,Protein Powder,5,192.03,227,Health,Central
2023-08-15,Coffee Table,1,171.64,24,Furniture,South
2023-08-15,Multivitamins,3,81.95,306,Health,East
2023-08-15,Ergonomic Chair,4,902.65,63,Furniture,West
2023-08-15,Designer Jeans,9,849.41,159,Apparel,North
2023-08-15,Wireless Earbuds,3,434.66,160,Electronics,Central
2023-08-15,Winter Jacket,8,1310.22,90,Apparel,North
2023-08-15,Winter Jacket,6,939.27,75,Apparel,East
2023-08-15,Ergonomic Chair,3,759.0,72,Furniture,Central
2023-08-15,Ergonomic Chair,7,1801.34,57,Furniture,West
2023-08-15,Protein Powder,7,296.49,254,Health,South
2023-08-15,Winter Jacket,3,483.52,91,Apparel,North
2023-08-15,Coffee Table,4,732.75,25,Furniture,West
2023-08-15,Designer Jeans,3,296.42,160,Apparel,Central
2023-08-15,Winter Jacket,4,581.89,90,Apparel,West
2023-08-15,Office Desk,9,3445.67,31,Furniture,Central
2023-08-15,Yoga Mat,3,107.82,111,Health,North
2023-08-15,Laptop Pro,2,2474.77,68,Electronics,Central
2023-08-15,Running Shoes,1,108.73,112,Apparel,West
2023-08-15,Protein Powder,9,336.42,249,Health,South
2023-08-15,Office Desk,9,3168.15,41,Furniture,South
2023-08-15,Coffee Table,5,830.67,41,Furniture,South
2023-08-15,Multivitamins,3,77.19,323,Health,South
2023-08-15,Protein Powder,5,215.56,246,Health,West
2023-08-15,Winter Jacket,6,987.56,79,Apparel,East
2023-08-15,Ergonomic Chair,6,1473.15,46,Furniture,North
2023-08-16,Multivitamins,3,81.73,309,Health,East
2023-08-16,Multivitamins,6,146.47,324,Health,Central
2023-08-16,Designer Jeans,2,171.22,172,Apparel,West
2023-08-16,Yoga Mat,8,272.41,106,Health,South
2023-08-16,Multivitamins,6,163.26,320,Health,North
2023-08-16,Multivitamins,5,128.0,320,Health,East
2023-08-16,Ergonomic Chair,2,466.0,63,Furniture,West
2023-08-16,Wireless Earbuds,6,950.78,155,Electronics,Central
2023-08-16,SmartPhone X,5,3729.62,94,Electronics,West
2023-08-16,Multivitamins,2,47.4,318,Health,Central
2023-08-16,SmartPhone X,5,4354.44,112,Electronics,South
2023-08-16,SmartPhone X,2,1652.07,100,Electronics,North
2023-08-16,Designer Jeans,4,342.16,161,Apparel,South
2023-08-16,Protein Powder,3,126.28,233,Health,East
2023-08-16,Wireless Earbuds,6,906.11,163,Electronics,East
2023-08-16,Protein Powder,5,182.6,240,Health,North
2023-08-16,Yoga Mat,1,36.53,106,Health,North
2023-08-16,Running Shoes,4,467.74,118,Apparel,West
2023-08-16,Wireless Earbuds,6,859.27,155,Electronics,South
2023-08-16,Wireless Earbuds,3,422.95,150,Electronics,South
2023-08-16,Office Desk,5,1774.17,54,Furniture,Central
2023-08-16,Winter Jacket,8,1235.41,86,Apparel,East
2023-08-17,Ergonomic Chair,6,1555.71,70,Furniture,South
2023-08-17,Winter Jacket,4,655.57,68,Apparel,South
2023-08-17,Designer Jeans,6,547.46,167,Apparel,West
2023-08-17,Winter Jacket,5,798.09,82,Apparel,East
2023-08-17,Coffee Table,2,340.35,33,Furniture,West
2023-08-17,SmartPhone X,5,4085.17,105,Electronics,South
2023-08-17,Wireless Earbuds,2,324.1,152,Electronics,North
2023-08-17,Multivitamins,8,189.13,331,Health,East
2023-08-17,Multivitamins,6,139.25,323,Health,North
2023-08-17,Multivitamins,2,51.61,324,Health,East
2023-08-17,Laptop Pro,7,8053.74,68,Electronics,West
2023-08-17,Protein Powder,1,36.42,242,Health,Central
2023-08-17,Wireless Earbuds,8,1303.64,149,Electronics,South
2023-08-17,Winter Jacket,1,157.67,93,Apparel,East
2023-08-17,Coffee Table,7,1364.62,28,Furniture,East
2023-08-17,Designer Jeans,7,620.37,159,Apparel,North
2023-08-17,SmartPhone X,8,6966.75,112,Electronics,West
2023-08-17,SmartPhone X,7,5532.96,93,Electronics,East
2023-08-17,Office Desk,1,361.03,57,Furniture,South
2023-08-17,Ergonomic Chair,3,679.66,49,Furniture,Central
2023-08-17,Laptop Pro,6,7145.99,54,Electronics,South
2023-08-17,Yoga Mat,6,198.7,88,Health,North
2023-08-17,Protein Powder,9,336.31,243,Health,Central
2023-08-17,Laptop Pro,6,7163.1,72,Electronics,North
2023-08-17,Coffee Table,6,1100.67,31,Furniture,South
2023-08-17,Ergonomic Chair,9,2428.67,68,Furniture,South
2023-08-17,Protein Powder,7,270.4,254,Health,West
2023-08-17,Winter Jacket,5,723.98,94,Apparel,South
2023-08-17,Yoga Mat,9,308.69,113,Health,South
2023-08-18,Ergonomic Chair,8,1921.05,55,Furniture,West
2023-08-18,Yoga Mat,7,232.79,87,Health,Central
2023-08-18,Winter Jacket,7,1054.6,80,Apparel,West
2023-08-18,Multivitamins,5,135.82,333,Health,South
2023-08-18,Yoga Mat,7,227.84,109,Health,South
2023-08-18,Designer Jeans,7,581.33,169,Apparel,North
2023-08-18,Ergonomic Chair,7,1590.47,71,Furniture,East
2023-08-18,Wireless Earbuds,3,473.9,164,Electronics,East
2023-08-18,Multivitamins,2,47.45,323,Health,East
2023-08-18,Coffee Table,6,1108.89,46,Furniture,West
2023-08-18,Office Desk,7,2506.41,46,Furniture,South
2023-08-18,Wireless Earbuds,4,624.85,168,Electronics,Central
2023-08-18,Yoga Mat,5,168.63,91,Health,East
2023-08-18,Ergonomic Chair,5,1307.68,66,Furniture,East
2023-08-18,Laptop Pro,9,11522.04,58,Electronics,West
2023-08-18,Laptop Pro,9,10605.95,53,Electronics,Central
2023-08-18,Multivitamins,4,92.33,307,Health,West
2023-08-19,Protein Powder,8,295.43,238,Health,South
2023-08-19,Office Desk,4,1342.77,45,Furniture,North
2023-08-19,Yoga Mat,8,307.31,97,Health,South
2023-08-19,Coffee Table,5,954.44,28,Furniture,North
2023-08-19,Ergonomic Chair,5,1241.22,53,Furniture,South
2023-08-19,Wireless Earbuds,8,1281.19,148,Electronics,Central
2023-08-19,Multivitamins,1,25.82,323,Health,North
2023-08-19,Ergonomic Chair,1,263.61,60,Furniture,Central
2023-08-19,SmartPhone X,2,1444.23,88,Electronics,Central
2023-08-19,Designer Jeans,9,882.12,147,Apparel,North
2023-08-19,Coffee Table,3,533.8,23,Furniture,North
2023-08-20,Multivitamins,6,160.02,332,Health,East
2023-08-20,Office Desk,4,1464.34,45,Furniture,South
2023-08-20,Designer Jeans,2,178.67,147,Apparel,South
2023-08-20,Coffee Table,2,385.86,47,Furniture,North
2023-08-20,Winter Jacket,8,1282.56,83,Apparel,East
2023-08-20,Wireless Earbuds,4,599.22,172,Electronics,West
2023-08-20,Wireless Earbuds,3,444.41,154,Electronics,North
2023-08-20,Yoga Mat,5,178.38,88,Health,West
2023-08-20,Office Desk,1,327.97,32,Furniture,East
2023-08-20,Ergonomic Chair,3,773.05,71,Furniture,West
2023-08-21,Laptop Pro,7,7745.71,58,Electronics,South
2023-08-21,Winter Jacket,8,1302.98,90,Apparel,Central
2023-08-21,Yoga Mat,2,63.24,93,Health,Central
2023-08-21,Protein Powder,6,252.12,226,Health,Central
2023-08-21,Running Shoes,6,708.43,122,Apparel,West
2023-08-21,Protein Powder,1,38.8,249,Health,Central
2023-08-21,Multivitamins,8,217.32,307,Health,South
2023-08-21,SmartPhone X,5,3946.46,94,Electronics,South
2023-08-21,Running Shoes,4,475.21,120,Apparel,East
2023-08-21,Ergonomic Chair,3,745.05,63,Furniture,North
2023-08-21,Coffee Table,2,338.35,22,Furniture,West
2023-08-21,Multivitamins,1,24.4,323,Health,South
2023-08-21,Office Desk,3,1097.19,29,Furniture,West
2023-08-21,Designer Jeans,8,693.12,170,Apparel,North
2023-08-21,Designer Jeans,4,355.41,147,Apparel,East
2023-08-21,Yoga Mat,3,107.39,92,Health,Central
2023-08-21,Yoga Mat,6,215.63,105,Health,North
2023-08-21,Ergonomic Chair,3,715.38,72,Furniture,South
2023-08-21,SmartPhone X,8,5948.51,106,Electronics,North
2023-08-21,Designer Jeans,8,774.89,151,Apparel,North
2023-08-21,Protein Powder,4,171.12,249,Health,South
2023-08-21,SmartPhone X,5,3990.96,91,Electronics,West
2023-08-21,Protein Powder,7,299.34,233,Health,East
2023-08-21,Laptop Pro,4,4415.51,65,Electronics,Central
2023-08-21,Running Shoes,9,1117.9,119,Apparel,North
2023-08-21,Designer Jeans,8,746.36,154,Apparel,Central
2023-08-22,Multivitamins,3,78.87,322,Health,East
2023-08-22,Yoga Mat,3,109.29,92,Health,North
2023-08-22,SmartPhone X,1,870.7,102,Electronics,South
2023-08-22,Winter Jacket,6,1023.61,90,Apparel,North
2023-08-22,Ergonomic Chair,8,1840.08,47,Furniture,South
2023-08-22,Protein Powder,4,155.84,253,Health,Central
2023-08-22,Coffee Table,4,764.38,33,Furniture,East
2023-08-22,Laptop Pro,2,2622.22,52,Electronics,West
2023-08-22,Designer Jeans,6,581.79,147,Apparel,Central
2023-08-22,Designer Jeans,4,388.85,172,Apparel,West
2023-08-22,Office Desk,6,2118.9,30,Furniture,East
2023-08-22,Office Desk,7,2422.52,58,Furniture,North
2023-08-22,Running Shoes,8,1023.67,119,Apparel,North
2023-08-22,Running Shoes,7,825.66,109,Apparel,Central
2023-08-22,Wireless Earbuds,2,280.46,168,Electronics,East
2023-08-22,Coffee Table,7,1265.64,40,Furniture,East
2023-08-22,Running Shoes,8,988.44,126,Apparel,North
2023-08-22,Coffee Table,2,364.39,21,Furniture,North
2023-08-22,Coffee Table,4,728.17,45,Furniture,South
2023-08-22,Winter Jacket,9,1376.44,84,Apparel,West
2023-08-22,SmartPhone X,5,3706.72,105,Electronics,Central
2023-08-22,Laptop Pro,6,7714.93,77,Electronics,East
2023-08-22,Laptop Pro,4,4526.86,80,Electronics,East
2023-08-22,Protein Powder,9,355.18,236,Health,West
2023-08-22,Winter Jacket,4,628.11,84,Apparel,South
2023-08-23,Coffee Table,6,1096.22,37,Furniture,North
2023-08-23,Laptop Pro,4,4693.56,65,Electronics,North
2023-08-23,Wireless Earbuds,5,761.51,149,Electronics,Central
2023-08-23,Laptop Pro,3,3726.43,78,Electronics,West
2023-08-23,Running Shoes,4,478.32,127,Apparel,Central
2023-08-23,Coffee Table,7,1377.98,41,Furniture,East
2023-08-23,Multivitamins,9,227.12,330,Health,South
2023-08-23,SmartPhone X,3,2351.33,96,Electronics,South
2023-08-23,Office Desk,6,2309.72,29,Furniture,South
2023-08-23,Multivitamins,1,26.92,329,Health,North
2023-08-23,Office Desk,4,1506.31,50,Furniture,Central
2023-08-23,Wireless Earbuds,6,838.87,154,Electronics,South
2023-08-23,Ergonomic Chair,7,1792.42,66,Furniture,Central
2023-08-23,Protein Powder,2,86.9,246,Health,West
2023-08-23,Wireless Earbuds,3,440.72,159,Electronics,Central
2023-08-23,SmartPhone X,3,2340.31,86,Electronics,South
2023-08-23,Coffee Table,7,1369.82,46,Furniture,East
2023-08-23,Designer Jeans,4,375.03,161,Apparel,Central
2023-08-23,Designer Jeans,2,187.65,163,Apparel,North
2023-08-23,Wireless Earbuds,8,1140.59,169,Electronics,West
2023-08-23,Wireless Earbuds,1,141.0,155,Electronics,Central
2023-08-24,Wireless Earbuds,6,972.22,146,Electronics,Central
2023-08-24,Designer Jeans,3,288.98,148,Apparel,East
2023-08-24,Wireless Earbuds,2,302.81,168,Electronics,South
2023-08-24,Laptop Pro,8,9291.02,76,Electronics,West
2023-08-24,Protein Powder,4,147.26,248,Health,Central
2023-08-24,Office Desk,1,336.11,52,Furniture,Central
2023-08-24,Running Shoes,5,653.41,111,Apparel,West
2023-08-24,Yoga Mat,1,35.46,105,Health,South
2023-08-24,SmartPhone X,7,5983.01,102,Electronics,North
2023-08-24,SmartPhone X,7,5627.54,87,Electronics,North
2023-08-24,Protein Powder,2,77.4,242,Health,Central
2023-08-24,SmartPhone X,8,6165.61,103,Electronics,East
2023-08-24,Laptop Pro,9,10448.77,80,Electronics,North
2023-08-24,Coffee Table,6,982.04,31,Furniture,North
2023-08-24,Laptop Pro,3,3667.59,74,Electronics,West
2023-08-24,Designer Jeans,5,477.75,151,Apparel,Central
2023-08-24,Designer Jeans,1,82.57,151,Apparel,North
2023-08-24,Ergonomic Chair,3,810.65,69,Furniture,South
2023-08-25,Multivitamins,2,50.72,322,Health,North
2023-08-25,Wireless Earbuds,3,414.81,174,Electronics,North
2023-08-25,Winter Jacket,7,1087.62,71,Apparel,West
2023-08-25,Yoga Mat,3,105.21,102,Health,East
2023-08-25,Running Shoes,4,482.45,113,Apparel,Central
2023-08-25,Winter Jacket,5,863.96,74,Apparel,West
2023-08-25,Office Desk,1,371.82,31,Furniture,South
2023-08-25,Running Shoes,2,223.25,135,Apparel,West
2023-08-25,Protein Powder,6,247.5,238,Health,South
2023-08-25,Wireless Earbuds,8,1156.4,171,Electronics,South
2023-08-25,Wireless Earbuds,2,312.2,148,Electronics,North
2023-08-25,Winter Jacket,9,1397.22,88,Apparel,South
2023-08-25,Winter Jacket,3,440.42,69,Apparel,West
2023-08-25,Designer Jeans,6,578.4,154,Apparel,North
2023-08-25,Wireless Earbuds,5,794.84,147,Electronics,South
2023-08-25,Running Shoes,6,761.15,127,Apparel,West
2023-08-25,Wireless Earbuds,2,311.97,167,Electronics,West
